firmaid,company_name,business_label,street,postal_code,city,address,phones,email,all_emails,website,all_websites,states_seen,wko_state_record_count,profile_url
e5dc51d9-1868-452e-b1bd-0bcff8282de5,Immobilien St. Pölten GesmbH,http://www.istp.at,Gewerkschaftsplatz 2,3100,St. Pölten,Gewerkschaftsplatz 2 3100 St. Pölten,02742/%20333%205100,immobilien@st-poelten.at,immobilien@st-poelten.at,http://www.istp.at/,http://www.istp.at/,niederösterreich,1,https://firmen.wko.at/immobilien-st-p%c3%b6lten-gesmbh/nieder%c3%b6sterreich/?firmaid=e5dc51d9-1868-452e-b1bd-0bcff8282de5&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
431acf6d-9068-47bd-9f08-b235587f1edd,Immobilien Tazl GmbH,http://www.tazl.net,Birkfelder Straße 11,8160,Weiz,Birkfelder Straße 11 8160 Weiz,+43%20(3172)%206384 | +43%20(554)%201520295,Immobilien@tazl.net,Immobilien@tazl.net,http://www.tazl.net/,http://www.tazl.net/,steiermark,1,https://firmen.wko.at/immobilien-tazl-gmbh-immobilien-tazl-gmbh/steiermark/?firmaid=431acf6d-9068-47bd-9f08-b235587f1edd&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
b243c568-5e0c-4d69-845d-088ae10a693a,Immobilien Treuhand Hanke & Bodner KG,https://www.spittaler-hausverwaltung.at,Taurergasse 11,9800,Spittal/Drau,Taurergasse 11 9800 Spittal/Drau,+43%204762%2098236,hanke@spittaler-hausverwaltung.at,hanke@spittaler-hausverwaltung.at,https://www.spittaler-hausverwaltung.at/,https://www.spittaler-hausverwaltung.at/,kärnten,1,https://firmen.wko.at/immobilien-treuhand-hanke-und-bodner-kg/k%c3%a4rnten/?firmaid=b243c568-5e0c-4d69-845d-088ae10a693a&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=immobilienverwalter
f59019cd-97df-4272-a89f-5f65e6534e5b,Immobilien Treuhandschaft Padelek & Padelek GmbH,Padelek & Padelek Immobilientreuhand GmbH.,Marxergasse 5/21,1030,Wien,Marxergasse 5/21 1030 Wien,01/712%2019%2080,office@immobilienpadelek.at,office@immobilienpadelek.at,http://www.immobilienpadelek.at/,http://www.immobilienpadelek.at/,wien,1,https://firmen.wko.at/immobilien-treuhandschaft-padelek-und-padelek-gmbh-padelek-und-padelek-immobilientreuhand-gmbh/wien/?firmaid=f59019cd-97df-4272-a89f-5f65e6534e5b&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
d3e56be0-14f6-4218-bcc3-272c7810184e,Immobilien Verwaltung Klagenfurt GmbH,https://www.klagenfurt-wohnen.at/,Paulitschgasse 13,9020,Klagenfurt am Wörthersee,Paulitschgasse 13 9020 Klagenfurt am Wörthersee,+43%20463%205373320,gerhard.scheucher@klagenfurt.at,gerhard.scheucher@klagenfurt.at,https://www.klagenfurt-wohnen.at/,https://www.klagenfurt-wohnen.at/,kärnten,1,https://firmen.wko.at/immobilien-verwaltung-klagenfurt-gmbh-immobilien-verwaltung-klagenfurt-gmbh/k%c3%a4rnten/?firmaid=d3e56be0-14f6-4218-bcc3-272c7810184e&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=immobilienverwalter
0e6f8da3-1e24-4ab0-a3fa-1c423200c528,Immobilien Weichinger Ges.m.b.H.,office@weichinger.at,Liebknechtgasse 8/2/203,1160,Wien,Liebknechtgasse 8/2/203 1160 Wien,01/486%2022%2033,office@weichinger.at%20,office@weichinger.at%20,http://www.weichinger.at/,http://www.weichinger.at/,wien,1,https://firmen.wko.at/immobilien-weichinger-gesmbh/wien/?firmaid=0e6f8da3-1e24-4ab0-a3fa-1c423200c528&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
d9e4e626-05f0-44e8-8127-1c0a51e57869,Immobilien Weiz Treuhand GmbH,https://immobilien-weiz.at/,Birkfelder Straße 11,8160,Weiz,Birkfelder Straße 11 8160 Weiz,+43%203172%204844,office@immobilien-weiz.at,office@immobilien-weiz.at,https://immobilien-weiz.at/,https://immobilien-weiz.at/,steiermark,1,https://firmen.wko.at/immobilien-weiz-treuhand-gmbh-immobilien-weiz-treuhand-gmbh/steiermark/?firmaid=d9e4e626-05f0-44e8-8127-1c0a51e57869&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
8dcd2451-fb2f-409c-adce-2761d35ecaeb,IMMOBILIEN-ATELIER76 GmbH,,Klosterstraße 8,4020,Linz,Klosterstraße 8 4020 Linz,,,,,,oberösterreich,1,https://firmen.wko.at/immobilien-atelier76-gmbh/ober%c3%b6sterreich/?firmaid=8dcd2451-fb2f-409c-adce-2761d35ecaeb&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
5dbcbd21-bf88-4fd4-b0af-1589d7e5a926,Immobilien-Commerz Gesellschaft m.b.H.,http://www.immobilien-commerz.at,"Schloß Schönbrunn, Große Orangerie 66, Schönbrunner Schloßstraße 47",1130,Wien,"Schloß Schönbrunn, Große Orangerie 66, Schönbrunner Schloßstraße 47 1130 Wien",01/817%2027%2027,office@immobilien-commerz.at,office@immobilien-commerz.at,http://www.immobilien-commerz.at/,http://www.immobilien-commerz.at/,wien,1,https://firmen.wko.at/immobilien-commerz-gesellschaft-mbh/wien/?firmaid=5dbcbd21-bf88-4fd4-b0af-1589d7e5a926&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
cbe29981-5334-4e9e-8a1c-145865e3bf4c,Immobilienbüro Dr. Franz Fitzka GmbH,,Cottagegasse 69/12,1190,Wien,Cottagegasse 69/12 1190 Wien,,,,,,wien,1,https://firmen.wko.at/immobilienb%c3%bcro-dr-franz-fitzka-gmbh/wien/?firmaid=cbe29981-5334-4e9e-8a1c-145865e3bf4c&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
cf417d01-99d2-49fe-b8e0-a0ebc19ba3df,Immobilienbüro Franz F. Hofmann Gesellschaft m.b.H.,,Moosstraße 195,5020,Salzburg,Moosstraße 195 5020 Salzburg,0662/842%20700-0,immobilien-hofmann@salzburg.co.at,immobilien-hofmann@salzburg.co.at,,,salzburg,1,https://firmen.wko.at/immobilienb%c3%bcro-franz-f-hofmann-gesellschaft-mbh/salzburg/?firmaid=cf417d01-99d2-49fe-b8e0-a0ebc19ba3df&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter
39b73964-fcdb-40d7-8b16-791add6d3261,Immobilienkanzlei Dr. Roman Wagner GmbH,,Spertendorf 33,6365,Kirchberg in Tirol,Spertendorf 33 6365 Kirchberg in Tirol,,,,,,tirol,1,https://firmen.wko.at/immobilienkanzlei-dr-roman-wagner-gmbh/tirol/?firmaid=39b73964-fcdb-40d7-8b16-791add6d3261&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter
50687a51-53ac-4d31-b901-844a82287a86,Immobilienkanzlei Dr. Weichselbaumer GmbH,http://www.immokanzlei.at,Albertgasse 1A,1080,Wien,Albertgasse 1A 1080 Wien,+43/1/478%2005%2023,office@immokanzlei.at,office@immokanzlei.at,http://www.immokanzlei.at/,http://www.immokanzlei.at/,wien,1,https://firmen.wko.at/immobilienkanzlei-dr-weichselbaumer-gmbh-immobilienkanzlei-dr-weichselbaumer-gmbh/wien/?firmaid=50687a51-53ac-4d31-b901-844a82287a86&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
2a3d4cb9-2005-4e5e-88b3-7e86b9b4c7dd,Immobilienkanzlei Klaus Hanousek GmbH,,Mühlbachergasse 11/5-6,1130,Wien,Mühlbachergasse 11/5-6 1130 Wien,,,,,,wien,1,https://firmen.wko.at/immobilienkanzlei-klaus-hanousek-gmbh/wien/?firmaid=2a3d4cb9-2005-4e5e-88b3-7e86b9b4c7dd&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
bf8a27a4-170f-47d6-a58d-fd3966bdfeea,Immobilienkanzlei Mag. Wolf-Dietrich Schneeweiss e.U.,,Rathausplatz 4,1010,Wien,Rathausplatz 4 1010 Wien,01/402%2031%2069,office@schneeweiss.at,office@schneeweiss.at,,,wien,1,https://firmen.wko.at/immobilienkanzlei-mag-wolf-dietrich-schneeweiss-eu/wien/?firmaid=bf8a27a4-170f-47d6-a58d-fd3966bdfeea&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
7c9d89b0-2c7f-47e4-a6a4-487b8610fc0f,Immobilienkanzlei Vrtala Gesellschaft m.b.H.,immobilien@vrtala.at,Schloßhofer Straße 60,1210,Wien,Schloßhofer Straße 60 1210 Wien,01/270%2033%2029,immobilien@vrtala.at%20,immobilien@vrtala.at%20,,,wien,1,https://firmen.wko.at/immobilienkanzlei-vrtala-gesellschaft-mbh/wien/?firmaid=7c9d89b0-2c7f-47e4-a6a4-487b8610fc0f&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
e1556b3b-4a7a-4b7d-9636-024365ecdea5,Immobilienkrake e.U.,,Freiensteinerstraße 3b,8793,Trofaiach,Freiensteinerstraße 3b 8793 Trofaiach,,,,,,steiermark,1,https://firmen.wko.at/immobilienkrake-eu/steiermark/?firmaid=e1556b3b-4a7a-4b7d-9636-024365ecdea5&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
db195554-9544-4bb6-b3dc-76bad7dd78d9,Immobilienmanagement Wondrak GmbH,,Kärntner Straße 39/11,1010,Wien,Kärntner Straße 39/11 1010 Wien,01/504%2065%2068,,,,,wien,1,https://firmen.wko.at/immobilienmanagement-wondrak-gmbh/wien/?firmaid=db195554-9544-4bb6-b3dc-76bad7dd78d9&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
812835dd-6802-4848-a1c6-374eb9505c62,Immobilienring GmbH,www.immobilienring.net,Bahnhofplatz 2,2340,Mödling,Bahnhofplatz 2 2340 Mödling,02236/267%2041,office@immobilienring.net,office@immobilienring.net,http://www.immobilienring.net/,http://www.immobilienring.net/,niederösterreich,1,https://firmen.wko.at/immobilienring-gmbh-immobilienring-gmbh/nieder%c3%b6sterreich/?firmaid=812835dd-6802-4848-a1c6-374eb9505c62&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
7607921b-d1d3-4e66-80aa-616b11232abd,Immobilienservice Diendorfer e.U.,Wien,Quadenstraße 65-67/7/9,1220,Wien,Quadenstraße 65-67/7/9 1220 Wien,+43%20699%20100%2066%20216,office@diendorfer.immo,office@diendorfer.immo,https://www.diendorfer.immo/,https://www.diendorfer.immo/,wien,1,https://firmen.wko.at/immobilienservice-diendorfer-eu-wien/wien/?firmaid=7607921b-d1d3-4e66-80aa-616b11232abd&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
491377ca-925b-4946-b3c0-07b882da3053,ImmobilienService West GmbH,http://www.immobilienservicewest.at,Sparkassenplatz 5,6020,Innsbruck,Sparkassenplatz 5 6020 Innsbruck,+43(5223)23%20777,office@iswest.at,office@iswest.at,http://www.immobilienservicewest.at/,http://www.immobilienservicewest.at/,tirol,1,https://firmen.wko.at/immobilienservice-west-gmbh/tirol/?firmaid=491377ca-925b-4946-b3c0-07b882da3053&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter
59f5fe09-8e81-40fb-a074-4c8051f42ba8,Immobilientreuhand Baum GmbH,,Hernalser Hauptstraße 213,1170,Wien,Hernalser Hauptstraße 213 1170 Wien,,,,,,wien,1,https://firmen.wko.at/immobilientreuhand-baum-gmbh/wien/?firmaid=59f5fe09-8e81-40fb-a074-4c8051f42ba8&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
d9e99c9f-34f2-4b73-b153-81c07a675ec7,Immobilientreuhand Färber-Lang e.U.,Immobilientreuhand und Werbeagentur,Prebuch 18,8211,Albersdorf-Prebuch,Prebuch 18 8211 Albersdorf-Prebuch,+43%20664%201108416 | +43%20(0)664%20110%2084%2016,office@ith-fl.at,office@ith-fl.at,https://www.ith-fl.at/,https://www.ith-fl.at/,steiermark,1,https://firmen.wko.at/immobilientreuhand-f%c3%a4rber-lang-eu-immobilientreuhand-und-werbeagentur/steiermark/?firmaid=d9e99c9f-34f2-4b73-b153-81c07a675ec7&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
b3607f70-3aa1-440d-b817-6fe13aa49504,Immobilientreuhand Geidorf GmbH & Co KG,,Hans-Sachs-Gasse 14/3.OG,8010,Graz,Hans-Sachs-Gasse 14/3.OG 8010 Graz,,,,,,steiermark,1,https://firmen.wko.at/immobilientreuhand-geidorf-gmbh-und-co-kg/steiermark/?firmaid=b3607f70-3aa1-440d-b817-6fe13aa49504&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
085657f5-9f16-4690-923d-20497f4158bc,Immobilientreuhand Kluger GmbH,,Favoritenstraße 10/3,1040,Wien,Favoritenstraße 10/3 1040 Wien,,,,,,wien,1,https://firmen.wko.at/immobilientreuhand-kluger-gmbh/wien/?firmaid=085657f5-9f16-4690-923d-20497f4158bc&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
e384d7b0-1a9e-42a9-8e13-c12303ba7f08,Immobilientreuhand Mag. Stefan Jaklitsch GmbH,,Rechbauerstraße 37,8010,Graz,Rechbauerstraße 37 8010 Graz,,,,,,steiermark,1,https://firmen.wko.at/immobilientreuhand-mag-stefan-jaklitsch-gmbh/steiermark/?firmaid=e384d7b0-1a9e-42a9-8e13-c12303ba7f08&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
6396303b-5441-4e0d-bb96-175caa9cadd7,Immobilientreuhand Max Medig & Partner Gesellschaft m.b.H.,,Imbergstraße 22,5020,Salzburg,Imbergstraße 22 5020 Salzburg,,,,,,salzburg,1,https://firmen.wko.at/immobilientreuhand-max-medig-und-partner-gesellschaft-mbh/salzburg/?firmaid=6396303b-5441-4e0d-bb96-175caa9cadd7&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter
6325b915-bee8-4609-a5e4-2cadc0357786,ImmobilienVerwaltung ALMAK Gesellschaft m.b.H.,http://www.iv-almak.at,Steyeregg 4,8551,Wies,Steyeregg 4 8551 Wies,+43%203465%202324 | +43%20676%20844034400,kontakt@iv-almak.at,kontakt@iv-almak.at,http://www.iv-almak.at/,http://www.iv-almak.at/,steiermark,1,https://firmen.wko.at/immobilienverwaltung-almak-gesellschaft-mbh-immobilienverwaltung-almak-gesellschaft-mbh/steiermark/?firmaid=6325b915-bee8-4609-a5e4-2cadc0357786&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
d4c694cc-4cce-406f-9745-a85128fb1a6c,Immobilienverwaltung Barilich GmbH,https://iv-b.at,Hofgasse 7/1,1050,Wien,Hofgasse 7/1 1050 Wien,+43(1)%20961%2081%2066,,,https://iv-b.at/,https://iv-b.at/,wien,1,https://firmen.wko.at/immobilienverwaltung-barilich-gmbh/wien/?firmaid=d4c694cc-4cce-406f-9745-a85128fb1a6c&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
8be05721-6889-4e2c-8839-6c16fa879270,Immobilienverwaltung Cvitkovits KG,,Ullmannstraße 53/25,1150,Wien,Ullmannstraße 53/25 1150 Wien,,,,,,wien,1,https://firmen.wko.at/immobilienverwaltung-cvitkovits-kg/wien/?firmaid=8be05721-6889-4e2c-8839-6c16fa879270&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
05dfb4e7-c0ea-40bc-9402-23c9baaa8024,Immobilienverwaltung Cvitkovits KG,www.ivc.co.at,"Hauptstraße 6, Tür 16",7431,Bad Tatzmannsdorf,"Hauptstraße 6, Tür 16 7431 Bad Tatzmannsdorf",03353/85%2047-0,office@ivc.co.at,office@ivc.co.at,http://www.ivc.co.at/,http://www.ivc.co.at/,burgenland,1,https://firmen.wko.at/immobilienverwaltung-cvitkovits-kg/burgenland/?firmaid=05dfb4e7-c0ea-40bc-9402-23c9baaa8024&standortid=9&standortname=burgenland%20%28bundesland%29&suchbegriff=immobilienverwalter
b0b336aa-1605-488b-ba7e-648abc44f974,Immobilienverwaltung Foidl KG,,Seislboden 5,6365,Kirchberg in Tirol,Seislboden 5 6365 Kirchberg in Tirol,,,,,,tirol,1,https://firmen.wko.at/immobilienverwaltung-foidl-kg/tirol/?firmaid=b0b336aa-1605-488b-ba7e-648abc44f974&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter
881f2fc0-93a1-4fa3-ae7b-0df1817560b1,Immobilienverwaltung Josef Novak,,Thaliastraße 1/17+18,1160,Wien,Thaliastraße 1/17+18 1160 Wien,,,,,,wien,1,https://firmen.wko.at/immobilienverwaltung-josef-novak/wien/?firmaid=881f2fc0-93a1-4fa3-ae7b-0df1817560b1&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
414bc44b-f101-475a-a2ce-1b6b1b262d62,Immobilienverwaltung Kleindienst & Rath GmbH,,Obere Viaduktgasse 2/3,1030,Wien,Obere Viaduktgasse 2/3 1030 Wien,,,,,,wien,1,https://firmen.wko.at/immobilienverwaltung-kleindienst-und-rath-gmbh/wien/?firmaid=414bc44b-f101-475a-a2ce-1b6b1b262d62&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
6d7c802b-1c76-4ed6-a1ab-7f8eb02b1a92,Immobilienverwaltung Mag. Alois Rosenberger GmbH,Immobilienverwaltung Rosenberger,Berggasse 31,1090,Wien,Berggasse 31 1090 Wien,+43%2013324398 | +43%206765227103,office@iv-rgz.at,office@iv-rgz.at,https://www.iv-ro.at/,https://www.iv-ro.at/,wien,1,https://firmen.wko.at/immobilienverwaltung-mag-alois-rosenberger-gmbh-immobilienverwaltung-rosenberger/wien/?firmaid=6d7c802b-1c76-4ed6-a1ab-7f8eb02b1a92&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
35b6fb92-91ef-4863-98b3-e13b4ed28b98,Immobilienverwaltung Mag. Christian Krenauer Ges.m.b.H.,http://www.krenauer.at,Mariahilfer Straße 57-59,1060,Wien,Mariahilfer Straße 57-59 1060 Wien,+43%20(0)%201%20535%2068%2049-0,verwaltung@krenauer.at,verwaltung@krenauer.at,http://www.krenauer.at/,http://www.krenauer.at/,wien,1,https://firmen.wko.at/immobilienverwaltung-mag-christian-krenauer-gesmbh/wien/?firmaid=35b6fb92-91ef-4863-98b3-e13b4ed28b98&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
c0348c6e-1dba-41bc-9b32-b1a78291bac4,Immobilienverwaltung Mag. Wölfl GmbH,https://www.ivwoelfl.at,Vordernberger Straße 32,8700,Leoben,Vordernberger Straße 32 8700 Leoben,+43384222784,verwaltung@ivwoelfl.at,verwaltung@ivwoelfl.at,https://www.ivwoelfl.at/,https://www.ivwoelfl.at/,steiermark,1,https://firmen.wko.at/immobilienverwaltung-mag-w%c3%b6lfl-gmbh/steiermark/?firmaid=c0348c6e-1dba-41bc-9b32-b1a78291bac4&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
5e2f63e5-f684-413a-a33b-62de0a18ebb7,Immobilienverwaltung Manninger KG,http://www.hv-manninger.at,Liechtensteinstraße 1/1,2345,Brunn am Gebirge,Liechtensteinstraße 1/1 2345 Brunn am Gebirge,+43%202236%2028999,hausverwaltung@hv-manninger.at,hausverwaltung@hv-manninger.at,http://www.hv-manninger.at/,http://www.hv-manninger.at/,niederösterreich,1,https://firmen.wko.at/immobilienverwaltung-manninger-kg/nieder%c3%b6sterreich/?firmaid=5e2f63e5-f684-413a-a33b-62de0a18ebb7&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
cff91b8c-2d54-4f4e-a0bc-22ef151e39c5,"Immobilienverwaltung Margarete Kaps, Alleininhaber Stefan Sztatecsny e.U.",http://www.kaps.at,Berggasse 31/1/4.OG,1090,Wien,Berggasse 31/1/4.OG 1090 Wien,+43%201%207124594,kaps@kaps.at,kaps@kaps.at,http://www.kaps.at/,http://www.kaps.at/,wien,1,https://firmen.wko.at/immobilienverwaltung-margarete-kaps-alleininhaber-stefan-sztatecsny-eu/wien/?firmaid=cff91b8c-2d54-4f4e-a0bc-22ef151e39c5&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
f580c19c-af86-4822-87e7-ac213a3fc1c7,Immobilienverwaltung Nagele GmbH,,Südtiroler Platz 8,6020,Innsbruck,Südtiroler Platz 8 6020 Innsbruck,,,,,,tirol,1,https://firmen.wko.at/immobilienverwaltung-nagele-gmbh/tirol/?firmaid=f580c19c-af86-4822-87e7-ac213a3fc1c7&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter
ae488b12-74c2-4a10-a481-2f4a654ab462,Immobilienverwaltung Schnepfleitner GmbH,Immobilienverwaltung Hausverwaltung,Gewerbestraße 1172,8962,Gröbming,Gewerbestraße 1172 8962 Gröbming,+43%203685%2024191 | +43%206644012813,office@ioms.at,office@ioms.at,https://www.ioms.at/,https://www.ioms.at/,steiermark,1,https://firmen.wko.at/immobilienverwaltung-schnepfleitner-gmbh-immobilienverwaltung-hausverwaltung/steiermark/?firmaid=ae488b12-74c2-4a10-a481-2f4a654ab462&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
b72846ce-90ea-4b62-83fb-df1d898beef2,Immobilienverwaltung Schobesberger GmbH,http://www.immovw.at,IVS GmbH,0043,(0)662 630093,IVS GmbH 0043 (0)662 630093,0043%20(0)662%20630093,office@immovw.at,office@immovw.at,http://www.immovw.at/,http://www.immovw.at/,salzburg,1,https://firmen.wko.at/immobilienverwaltung-schobesberger-gmbh-ivs-gmbh/salzburg/?firmaid=b72846ce-90ea-4b62-83fb-df1d898beef2&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter
ccdda5c8-05ef-46b3-8912-2d0c5abf83cc,Immobilienverwaltung Sterzinger KG,http://www.sterzinger.at,,0043,512 585827,0043 512 585827,0043%20512%20585827,hausverwaltung@sterzinger.at,hausverwaltung@sterzinger.at,http://www.sterzinger.at/,http://www.sterzinger.at/,tirol,1,https://firmen.wko.at/immobilienverwaltung-sterzinger-kg/tirol/?firmaid=ccdda5c8-05ef-46b3-8912-2d0c5abf83cc&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter
c7e90dae-1f4c-4fc2-a2a2-cdf1cc9fa070,Immobilienverwaltung Wieser KG,www.hv-wieser.at,Klosterwiesgasse 32/1,8010,Graz,Klosterwiesgasse 32/1 8010 Graz,0316/22%2059%2088,office@hv-wieser.at,office@hv-wieser.at,http://www.hv-wieser.at/,http://www.hv-wieser.at/,steiermark,1,https://firmen.wko.at/immobilienverwaltung-wieser-kg/steiermark/?firmaid=c7e90dae-1f4c-4fc2-a2a2-cdf1cc9fa070&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
43d9f62a-f738-485b-b98b-cd1f81e56569,IMMOBILIX e.U.,,Wehrgraben 22,3683,Yspertal,Wehrgraben 22 3683 Yspertal,,,,,,niederösterreich,1,https://firmen.wko.at/immobilix-eu/nieder%c3%b6sterreich/?firmaid=43d9f62a-f738-485b-b98b-cd1f81e56569&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
df9c3668-c44d-4d82-98da-f2d3896011e9,IMMOBILIX e.U.,http://www.immobilix.at/index.php/de/,Roseggerstraße 20,8600,Bruck/Mur,Roseggerstraße 20 8600 Bruck/Mur,+43%20664%20925%2036%2036,office@immobilix.at,office@immobilix.at,http://www.immobilix.at/index.php/de/,http://www.immobilix.at/index.php/de/,steiermark,1,https://firmen.wko.at/immobilix-eu/steiermark/?firmaid=df9c3668-c44d-4d82-98da-f2d3896011e9&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
b515d36f-fb52-4354-a071-79aae5a8d65c,ImmoBuchhaltung GmbH,,Weidenweg 10,6342,Niederndorf,Weidenweg 10 6342 Niederndorf,,,,,,tirol,1,https://firmen.wko.at/immobuchhaltung-gmbh/tirol/?firmaid=b515d36f-fb52-4354-a071-79aae5a8d65c&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter
aa9f2214-c599-4eac-9e21-4971190ab9ab,IMMOCENTRAL Immobilientreuhand GmbH,,Seilerstätte 18-20/1. OG,1010,Wien,Seilerstätte 18-20/1. OG 1010 Wien,,,,,,wien,1,https://firmen.wko.at/immocentral-immobilientreuhand-gmbh/wien/?firmaid=aa9f2214-c599-4eac-9e21-4971190ab9ab&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
badcf9d6-38d0-4dcc-8fab-39b8ed58d9d3,IMMOCENTRAL Immobilientreuhand GmbH,,Klostergasse 31,3100,St.Pölten,Klostergasse 31 3100 St.Pölten,,,,,,niederösterreich,1,https://firmen.wko.at/immocentral-immobilientreuhand-gmbh/nieder%c3%b6sterreich/?firmaid=badcf9d6-38d0-4dcc-8fab-39b8ed58d9d3&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
