candidate_key,company_name,states,places,websites,wko_urls,search_hits,relevant_hits,max_employee_signal,max_relevant_employee_signal,strong_31plus_signals,strong_30_or_below_signals,evidence_1_score,evidence_1_source_score,evidence_1_url,evidence_1_title,evidence_1_snippet,evidence_1_employee_signals,evidence_2_score,evidence_2_source_score,evidence_2_url,evidence_2_title,evidence_2_snippet,evidence_2_employee_signals,evidence_3_score,evidence_3_source_score,evidence_3_url,evidence_3_title,evidence_3_snippet,evidence_3_employee_signals,evidence_4_score,evidence_4_source_score,evidence_4_url,evidence_4_title,evidence_4_snippet,evidence_4_employee_signals,evidence_5_score,evidence_5_source_score,evidence_5_url,evidence_5_title,evidence_5_snippet,evidence_5_employee_signals
sped_4cf14457954584,Klaus Doppelbauer GmbH,Oberösterreich,4551 Ried im Traunkreis,,https://firmen.wko.at/klaus-doppelbauer-gmbh/ober%c3%b6sterreich/?firmaid=8bd17acb-acfe-4428-80e6-1408c2391563&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,10,,,0,0,45,25,https://www.bing.com/ck/a?!&&p=1d65ddd7690e37f3e91549ff837d9087581baa79742673119659ccd79353d37bJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=29ff13c9-e23a-611e-0936-040fe3b460eb&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvS2xhdXNfKGZpbG0p&ntb=1,Klaus (film ) - Wikipedia,"Serving as an origin story of Santa Claus and using a fictionalized 19th-century setting, the plot revolves around a postman stationed …",,45,25,https://www.bing.com/ck/a?!&&p=b94bdb4b738bdab0eeb279f0820be355674c19a864acb239b424c6efa5199acbJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=29ff13c9-e23a-611e-0936-040fe3b460eb&u=a1aHR0cHM6Ly93d3cuaW1kYi5jb20vdGl0bGUvdHQ0NzI5NDMwLw&ntb=1,Klaus (2019) - IMDb,"15. Nov. 2019 · When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a …",,45,25,https://www.bing.com/ck/a?!&&p=f97928c36bff1fae09e31de9babfbdd7c1598aab179ead3efe58eacd9d97476aJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=29ff13c9-e23a-611e-0936-040fe3b460eb&u=a1aHR0cHM6Ly93d3cubmV0ZmxpeC5jb20vdGl0bGUvODAxODMxODc_ZnJvbVdhdGNoPXRydWU&ntb=1,Watch Klaus | Netflix Official Site,"A selfish postman and a reclusive toymaker form an unlikely friendship, delivering joy to a cold, dark town that desperately needs it. …",,45,25,https://www.bing.com/ck/a?!&&p=a314809367322b867edfc89a6c64322a87a6bf4492cb3c7eaf401016bfbe43d8JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=29ff13c9-e23a-611e-0936-040fe3b460eb&u=a1aHR0cHM6Ly93d3cucm90dGVudG9tYXRvZXMuY29tL20va2xhdXM&ntb=1,Klaus | Rotten Tomatoes,"Discover reviews, ratings, and trailers for Klaus on Rotten Tomatoes. Stay updated with critic and audience scores today!",,45,25,https://www.bing.com/ck/a?!&&p=f5bad45372648df4a229beddccbf4984dd9e9f591bdf80cb9fd8c29e6dd41402JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=29ff13c9-e23a-611e-0936-040fe3b460eb&u=a1aHR0cHM6Ly93d3cuaW1kYi5jb20vdmlkZW8vdmkzMjEzNjA2NjgxLw&ntb=1,Klaus - Official Trailer | IMDb,"Jesper is about to give up when he finds an ally in local teacher Alva, and discovers Klaus, a mysterious carpenter who lives alone in …",
sped_0c2bc105b1a33c,LEITNER SPEDITION GmbH,Steiermark,8141 Premstätten | 8141 Unterpremstätten,,https://firmen.wko.at/leitner-spedition-gmbh-internationale-spedition/steiermark/?firmaid=04f5910b-8a52-4077-b1bf-45773f74d1d1&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=spediteur | https://firmen.wko.at/leitner-spedition-gmbh-internationale-spedition/steiermark/?firmaid=8cb01452-230d-440f-bf90-ba6546d7973b&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=spediteur | https://firmen.wko.at/leitner-spedition-gmbh-internationale-spedition/steiermark/?firmaid=fb4a16ad-a326-47fc-b3c3-479903a7af19&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_d8533a71fd6d17,LWS Leo Weiss Spedition e.U.,Steiermark,8342 Gnas,,https://firmen.wko.at/lws-leo-weiss-spedition-eu/steiermark/?firmaid=c5bb1d06-bd59-48e1-a957-d00c79afb153&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_c1abdba205e1a7,Massimo Patat,Kärnten,9601 Arnoldstein,,https://firmen.wko.at/massimo-patat/k%c3%a4rnten/?firmaid=d5f3a91a-1062-49c8-89dc-792af9314499&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=spediteur,10,9,,,0,0,45,25,https://www.bing.com/ck/a?!&&p=eb0ba083c15ce0e90f7ec8fd5f9a28d9991bc34b915dc3cb26a9d41123bc9964JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1336b8dc-a10f-6e19-0a29-af1aa0f96f38&u=a1aHR0cHM6Ly93d3cubWFzc2ltb21vdG9yLmNvbS8&ntb=1,Shop Off Road Vehicles Online | Massimo Motor,"Discover UTVs, ATVs, and rugged off road vehicles from Massimo Motor. Shop online with nationwide delivery and dealer support …",,45,25,https://www.bing.com/ck/a?!&&p=cdee4c957fa2dfab4a8085350a99cb088dbdeefa1db9ad621360f43cece87189JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1336b8dc-a10f-6e19-0a29-af1aa0f96f38&u=a1aHR0cHM6Ly93d3cubWFzc2ltb2R1dHRpLmNvbS91cy8&ntb=1,Massimo Dutti United States | New Collection | Online Store,GIFT CARD DELIVERY INFORMATION COMPANY ABOUT MASSIMO DUTTI STORE LOCATOR PRESS WORK WITH US,,45,25,https://www.bing.com/ck/a?!&&p=2d6c279c9b32476ec2403a91f4a46957ef2f9f8713e43588bbf52c17d6776ea5JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1336b8dc-a10f-6e19-0a29-af1aa0f96f38&u=a1aHR0cHM6Ly93d3cubWFzc2ltb2R1dHRpLmNvbS8&ntb=1,Massimo Dutti | Select Your Market and Language,Enter the world of Massimo Dutti by selecting your market and language. Timeless fashion for women and men.,,45,25,https://www.bing.com/ck/a?!&&p=762b1a201ef1ac86fd5f62e58d1322ddf19910de17bf92c6719f860c23299392JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1336b8dc-a10f-6e19-0a29-af1aa0f96f38&u=a1aHR0cHM6Ly93d3cubWFzc2ltb21vdG9yLmNvbS9jb2xsZWN0aW9ucy9hbGwtdmVoaWNsZXM&ntb=1,Shop Massimo All Vehicles,"Shop Massimo’s full range of UTVs, ATVs, mini bikes, and more—built for work, play, and adventure. Find the perfect vehicle for …",,45,25,https://www.bing.com/ck/a?!&&p=86e483125bac11a3f0641e61c69a865d058b7a0a243de37c942b56f14fd21297JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1336b8dc-a10f-6e19-0a29-af1aa0f96f38&u=a1aHR0cHM6Ly93d3cub2xkLm1hc3NpbW9tb3Rvci5jb20vbG9jYXRvcg&ntb=1,Massimo Motor / UTVs / ATVs / Side by Sides / Utility Vehicles,"LLC"",""country"":""US"",""address"":""3900 Melancon Rd"",""city"":""Broussard"",""state"":""LA"",""post"":""70518"",""lat"":""30.057566"",""lng"":"" …",
sped_36e299cb03e45b,Mile Jangjelovski,Salzburg,5110 Oberndorf bei Salzburg,,https://firmen.wko.at/mile-jangjelovski/salzburg/?firmaid=cc0d26e7-98ad-4c48-a657-3ddb0bb8a998&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=spediteur,10,10,,,0,0,45,25,https://www.bing.com/ck/a?!&&p=10484182000d6a992018dcdfc496d06eec0aee50017360641f9246eb8cbbe1e2JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2a94c670-e668-6c2a-18c5-d1b6e7f66df2&u=a1aHR0cHM6Ly9lbi5tLndpa2lwZWRpYS5vcmcvd2lraS9NaWxl&ntb=1,Mile - Wikipedia,"Mile ... The mile, sometimes the international mile or statute mile to distinguish it from other miles, is a British imperial unit and United …",,45,25,https://www.bing.com/ck/a?!&&p=bfaf93d2eb6c0aad77a5d827cad9254962792391930168bc8da8530db44fe672JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2a94c670-e668-6c2a-18c5-d1b6e7f66df2&u=a1aHR0cHM6Ly93d3cud29ya3lib29rcy5jb20vcmVzb3VyY2VzL21hdGgtdm9jYWJ1bGFyeS9taWxl&ntb=1,"Mile Measurement - Definition, Facts, Examples & Quiz ...","Learn about the mile measurement unit with easy explanations, conversion charts, examples, and interactive quizzes. Perfect for K-5 …",,45,25,https://www.bing.com/ck/a?!&&p=d0516067a3beda7c19807102d607242414ac2ef99d5a285ba0e822607c6e0000JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2a94c670-e668-6c2a-18c5-d1b6e7f66df2&u=a1aHR0cHM6Ly9icmlnaHRlcmx5LmNvbS9tYXRoL2hvdy1sb25nLWlzLWEtbWlsZS8&ntb=1,How Long is Mile ? Full Distance Guide and Easy Conversions,"23. März 2026 · A mile is a unit of length equal to 5,280 feet or 1.61 km. Learn how long is mile with easy comparisons to football …",,45,25,https://www.bing.com/ck/a?!&&p=53a5279796464024cf5ab600fc57d28d8087118dc343d9cd1995a6e4baba731cJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2a94c670-e668-6c2a-18c5-d1b6e7f66df2&u=a1aHR0cHM6Ly93d3cudW5pdGNvbnZlcnRlcnMubmV0L2xlbmd0aC9taWxlcy10by1rbS5odG0&ntb=1,Convert miles to km - Unit Converter,Definition: A mile (symbol: mi or m) is a unit of length in the imperial and US customary systems of measurement. It is currently …,,45,25,https://www.bing.com/ck/a?!&&p=f86a542357a6c6bdf65efffa34373baac7cb93e42d94f95ae8e7b372574382c6JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2a94c670-e668-6c2a-18c5-d1b6e7f66df2&u=a1aHR0cHM6Ly9icmlnaHRlcmx5LmNvbS9tYXRoL21pbGUv&ntb=1,What Is a Mile ? Definition and Examples - brighterly.com,"23. Juli 2026 · A mile is a measurement unit for estimating large distances. These distances can be between cities, the length of a …",
sped_4ccf5ed4fa84dd,Niederhauser Spedition GmbH,Oberösterreich,5222 Munderfing,,https://firmen.wko.at/niederhauser-spedition-gmbh/ober%c3%b6sterreich/?firmaid=58637e2e-73b3-4022-aa98-da4c5e4b5974&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_eb52369775fa88,PANTA RHEI Befrachtungs- und Speditions GmbH,Niederösterreich,2345 Brunn am Gebirge,,https://firmen.wko.at/panta-rhei-befrachtungs-und-speditions-gmbh/nieder%c3%b6sterreich/?firmaid=3f0c6079-a409-4e61-8e5b-fb13a96222d7&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_aca534eb4c0c8d,Polar-M GmbH,Wien,1230 Wien,,https://firmen.wko.at/polar-m-gmbh/wien/?firmaid=e392cdef-1935-407f-9a6a-10d9162c7dd1&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=spediteur,10,10,,,0,0,65,25,https://www.bing.com/ck/a?!&&p=d42b11b0522fe0d483b5d44051e74a406097eb776dd591616e118987aeb11c17JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1b8433c8-3927-6f4c-2d69-240e387e6e5c&u=a1aHR0cHM6Ly93d3cucG9sYXIuY29tL3VzLWVuLw&ntb=1,"Heart Rate Monitors, activity trackers and bike computers | Polar USA","Check out Polar's high quality fitness trackers, heart rate monitors for running, triathlon and cross training & GPS-enabled cycling …",,65,25,https://www.bing.com/ck/a?!&&p=f91651f2b9fb78611b33b4ef4337cf3fdbc0b16a6ec1b32cad8bf92af422a2f8JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1b8433c8-3927-6f4c-2d69-240e387e6e5c&u=a1aHR0cHM6Ly9mbG93LnBvbGFyLmNvbS8&ntb=1,Polar Flow,"Polar Flow Free online tool for planning and following up on your training, activity and sleep. Get the most out of your Polar device …",,65,25,https://www.bing.com/ck/a?!&&p=d507648caac5a890cde6dcd624f3034c9a776984b0dd6e8c7667b0e759d911caJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1b8433c8-3927-6f4c-2d69-240e387e6e5c&u=a1aHR0cHM6Ly9tLmltZGIuY29tL3RpdGxlL3R0NDEzOTU4OC8&ntb=1,Polar (2019) - IMDb,"25. Jän. 2019 · Polar: Directed by Jonas Åkerlund. With Mads Mikkelsen, Vanessa Hudgens, Katheryn Winnick, Fei Ren. A retiring …",,65,25,https://www.bing.com/ck/a?!&&p=81f752848b720c2f3c1f45ecb029c0cbbf9fb861790e713fe5ee23cbba6cb079JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1b8433c8-3927-6f4c-2d69-240e387e6e5c&u=a1aHR0cHM6Ly9lbi5tLndpa2lwZWRpYS5vcmcvd2lraS9Qb2xhcl8oZmlsbSk&ntb=1,Polar (film ) - Wikipedia,"Polar is a 2019 neo-noir action thriller film directed by Jonas Åkerlund and written by Jayson Rothwell, based on Víctor Santos 's …",,65,25,https://www.bing.com/ck/a?!&&p=cc6ac71ef6258babc73409c15d8f401417b4c1dc5017ff73469fed05d9955186JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1b8433c8-3927-6f4c-2d69-240e387e6e5c&u=a1aHR0cHM6Ly93d3cucG9sYXIuY29tL3VzLWVuL2FsbC13YXRjaGVzLw&ntb=1,Sports Watches | Fitness Trackers | Polar USA,"Polar sports watches and Polar fitness trackers for every level, every goal, and every lifestyle – with smart coaching tools and …",
sped_691ea3f48e45f7,RAR Transporte GmbH,Salzburg,5071 Wals-Siezenheim,,https://firmen.wko.at/rar-transporte-gmbh/salzburg/?firmaid=ce7a128d-10ab-4752-90e0-8cfbff980cf8&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=spediteur,7,7,,,0,0,65,25,https://www.bing.com/ck/a?!&&p=44674e42cde2d100cbb7b29e9dbae56dfafadc7aff76c4d9efa6a5f835470854JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=08d4fcca-a7ac-6576-2a47-eb0ca6736435&u=a1aHR0cHM6Ly93d3cud2luLXJhci5jb20v&ntb=1,WinRAR download free and support: WinRAR,"WinRAR - the data compression, encryption and archiving tool for Windows that opens RAR and ZIP files. Compatible with many …",,65,25,https://www.bing.com/ck/a?!&&p=f6f8f00bbf9071f203c4d026edd1969aec6e1992285af7bd689ebf41a3b7d77aJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=08d4fcca-a7ac-6576-2a47-eb0ca6736435&u=a1aHR0cHM6Ly93d3cucmFybGFiLmNvbS9kb3dubG9hZC5odG0&ntb=1,"WinRAR archiver, a powerful tool to process RAR and ZIP files",WinRAR is a Windows data compression tool that focuses on the RAR and ZIP data compression formats for all Windows users. …,,65,25,https://www.bing.com/ck/a?!&&p=12937f6504da41b4165ee273af4ad3e8ee45b4738439a90b9462444761bfe216JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=08d4fcca-a7ac-6576-2a47-eb0ca6736435&u=a1aHR0cHM6Ly93d3cud2luLXJhci5jb20vZG93bmxvYWQuaHRtbA&ntb=1,WinRAR download free and support: WinRAR Download Latest Version,"WinRAR Download - Official WinRAR / RAR publisher. The compression tool that also supports ZIP, 7-Zip, Z, 7z, CAB, ARJ, LZH, …",,65,25,https://www.bing.com/ck/a?!&&p=ffac60d321f661c2e40af54c7eb3f92ddb086844db80c8921d0c3d4c741169fcJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=08d4fcca-a7ac-6576-2a47-eb0ca6736435&u=a1aHR0cHM6Ly93aW5yYXIuZW4uc29mdG9uaWMuY29tLw&ntb=1,WinRAR - Download,30. Dez. 2025 · One of WinRAR’s biggest strengths is its broad format support and performance reliability. It can extract a long roster …,,65,25,https://www.bing.com/ck/a?!&&p=d792468238245e91ebc4829e0f944ac846d4530eb95c6955acdba5de41314eeeJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=08d4fcca-a7ac-6576-2a47-eb0ca6736435&u=a1aHR0cHM6Ly93d3cucmFybGFiLmNvbS8&ntb=1,"WinRAR archiver, a powerful tool to process RAR and ZIP files","30. Juni 2026 · It can backup your data and reduce the size of email attachments, open and unpack RAR, ZIP and other files …",
sped_5e12ab653f4d45,RTS Rail Transport Service GmbH,Steiermark,8055 Graz,http://www.rts-rail.com/,https://firmen.wko.at/rts-rail-transport-service-gmbh/steiermark/?firmaid=1ba7bd56-1c97-4f97-aa60-19805cb6d46c&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=spediteur,7,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_c1c45eddc3628d,Schöni Austria GmbH,Tirol,6300 Wörgl,,https://firmen.wko.at/sch%c3%b6ni-austria-gmbh/tirol/?firmaid=aad732af-016d-4335-a01f-f9d2c168331a&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_5c53298f73d04a,Spedition CLS GmbH,Vorarlberg,6973 Höchst,,https://firmen.wko.at/spedition-cls-gmbh/vorarlberg/?firmaid=cb90dd5b-7d83-4817-a61d-b1c5b83b46b4&standortid=8&standortname=vorarlberg%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_a2eefb4a29081b,SwissCargo GmbH,Niederösterreich,2361 Laxenburg,,https://firmen.wko.at/swisscargo-gmbh/nieder%c3%b6sterreich/?firmaid=6935ece3-ae77-483f-b894-ca826869e502&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_595f4bef3a3d1d,Thomas Rathmann,Salzburg,5071 Wals,,https://firmen.wko.at/thomas-rathmann/salzburg/?firmaid=9dabde8b-a792-491a-9fd9-7da39964f07a&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=spediteur,10,10,,,0,0,45,25,https://www.bing.com/ck/a?!&&p=e852e4b284e9799bd9706a162ccb4707246420b7a608fafe410d0116dcaa4c57JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=3c19b725-1a52-6e3c-2985-a0e31b426fdb&u=a1aHR0cHM6Ly93d3cueW91dHViZS5jb20vd2F0Y2g_dj1vVU5aaEJ3SmtLVQ&ntb=1,Thomas & Friends | Number One Engine | Kids Cartoon - YouTube,24. Okt. 2019 · Subscribe to Thomas & Friends on YouTube: http://bit.ly/SubscribeToTFAbout Thomas & Friends:Based on a series …,,45,25,https://www.bing.com/ck/a?!&&p=1930ebdfdccfc5cd6cdff404c5bcd83c47157c873af0e74a2b8090292d33437eJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=3c19b725-1a52-6e3c-2985-a0e31b426fdb&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvVGhvbWFzX3RoZV9UYW5rX0VuZ2luZQ&ntb=1,Thomas the Tank Engine - Wikipedia,Thomas runs on the Fat Controller 's North Western Railway on the Island of Sodor. He became the most popular character in the …,,45,25,https://www.bing.com/ck/a?!&&p=e04a256653dfca7623ec3f14982f01d095432476f182458a9b9f986c692d5ee9JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=3c19b725-1a52-6e3c-2985-a0e31b426fdb&u=a1aHR0cHM6Ly93d3cueW91dHViZS5jb20vQHRob21hc2FuZGZyaWVuZHM&ntb=1,Thomas & Friends - YouTube,"And no one is more excited to help than Thomas! Join Thomas and his friends for exciting adventures, unexpected surprises, and …",,45,25,https://www.bing.com/ck/a?!&&p=977c20c1388a5c103541e04ac37db5d92ae99aaf1668608bcc5049125daef194JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=3c19b725-1a52-6e3c-2985-a0e31b426fdb&u=a1aHR0cHM6Ly90dHRlLmZhbmRvbS5jb20vd2lraS9UaG9tYXNfJTI2X0ZyaWVuZHM&ntb=1,Thomas & Friends | Thomas the Tank Engine Wiki | Fandom,A shot of a 3D computer animated Thomas from the upcoming 2026 Thomas & Friends television series. Following a tease in May …,,45,25,https://www.bing.com/ck/a?!&&p=41bd0f3054aaa8947aff74a1dee0d43f0f9e35e997ca8b7a9303f31bfd70f052JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=3c19b725-1a52-6e3c-2985-a0e31b426fdb&u=a1aHR0cHM6Ly90b29uZ28uaW8vZ2FtZXMvdGhvbWFzLWFuZC1mcmllbmRz&ntb=1,Thomas & Friends Games - Play on Toongo,"With games featuring Thomas, Percy, James, and more, young players can engage in coloring activities, musical games, shape …",
sped_567c40518f61a3,TRANSA Spedition GmbH,Niederösterreich; Wien,1120 Wien | 2700 Wiener Neustadt,,https://firmen.wko.at/transa-spedition-gmbh/nieder%c3%b6sterreich/?firmaid=198384f4-c5d1-48ab-9c53-7d2193c87f63&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur | https://firmen.wko.at/transa-spedition-gmbh/wien/?firmaid=d65c77c0-13b7-4d14-8734-0b8b75cdefa2&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=spediteur,7,6,,,0,0,65,25,https://www.bing.com/ck/a?!&&p=716b20410f772ccf3809fe57adb5f80371a6af94d6f492148d3c8c283807292cJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0a3ddae5-ac4d-6fc3-1de7-cd23adc36e4c&u=a1aHR0cHM6Ly93d3cudHJhbnNhbWVyaWNhLmNvbS8&ntb=1,Individual home | Transamerica,"Transamerica is the marketing name for Transamerica Corporation, Transamerica Financial Life Insurance Company, Transamerica …",,65,25,https://www.bing.com/ck/a?!&&p=c17667007fc736b96c7f0575de9bac0f93b08b8415f5627024cd7e76b6315143JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0a3ddae5-ac4d-6fc3-1de7-cd23adc36e4c&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvVHJhbnNhXyhjb21waWxhdGlvbl9hbGJ1bSk&ntb=1,Transa (compilation album) - Wikipedia,Transa was conceived in 2021 by producers Dust Reid and Massima Bell. The two met on a film set for a short project in which Bell …,,65,25,https://www.bing.com/ck/a?!&&p=76e71ac5d8c46130dfa55e653d29b311bc76bbc3cb6f828797aeefa3ce511aa9JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0a3ddae5-ac4d-6fc3-1de7-cd23adc36e4c&u=a1aHR0cHM6Ly9teXRhLnRyYW5zYW1lcmljYS5jb20v&ntb=1,MyTransamerica,We've implemented new enhanced security features designed to provide an added layer of protection to your account. You'll be …,,65,25,https://www.bing.com/ck/a?!&&p=b53b5ed6ed07dbdbdfa91b505ced7c591bbd86f97e7909ef6f2a0190a00b8ea7JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0a3ddae5-ac4d-6fc3-1de7-cd23adc36e4c&u=a1aHR0cHM6Ly93d3cudHJhbnNhdmlhLmNvbS8_bXNvY2tpZD0wYTNkZGFlNWFjNGQ2ZmMzMWRlN2NkMjNhZGMzNmU0Yw&ntb=1,Welcome to Transavia,Want to fly affordably to more than 100 destinations in Europe? Book a flight with Transavia,,65,25,https://www.bing.com/ck/a?!&&p=b503009c8dae5bde11704730877ffad2323d22b9c7baa684d54db7770cfa2362JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0a3ddae5-ac4d-6fc3-1de7-cd23adc36e4c&u=a1aHR0cHM6Ly93d3cudHJhbnNhLmNoL2VuLw&ntb=1,High-quality travel and outdoor equipment - Transa .ch,Outdoor equipment and expert advice from Transa | Fast delivery | Online shop · 9 stores · 2 outlets | We equip you. But the right way.,
sped_251c31655793cb,UCS Beteiligungen GmbH,Oberösterreich,4614 Marchtrenk,,https://firmen.wko.at/ucs-beteiligungen-gmbh/ober%c3%b6sterreich/?firmaid=f9682c2b-a533-48ff-beb3-9aee575e66c3&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,2,,,0,0,45,25,https://www.bing.com/ck/a?!&&p=64d2a481eaacf5f1674321037f9c726a1223b26780490f888b00e8b4c9950ebdJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=3e611817-124f-6adf-1d6e-0fd113776b1e&u=a1aHR0cHM6Ly93d3cudWNzLm9yZy9hYm91dA&ntb=1,About - Union of Concerned Scientists,We use science to address global problems and improve people’s lives. The Union of Concerned Scientists (UCS) is a national …,,45,25,https://www.bing.com/ck/a?!&&p=4a250ebbaa59f78a5e0980de66681f3af2cf645a2424034fd376feffc129ac84JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=3e611817-124f-6adf-1d6e-0fd113776b1e&u=a1aHR0cHM6Ly93d3cuY2lzY28uY29tL3NpdGUvdXMvZW4vcHJvZHVjdHMvY29tcHV0aW5nL3NlcnZlcnMtdW5pZmllZC1jb21wdXRpbmctc3lzdGVtcy94LXNlcmllcy1haS9pbmRleC5odG1s&ntb=1,Cisco UCS X-Series for AI - AI Computing - Cisco,"Advance AI computing from edge to core with modular, scalable Cisco UCS-X Series for AI. Discover GPU density, scalable fabrics, …",,,,,,,,,,,,,,,,,,,
sped_3785f5a87f6724,W-Trans Spedition Gesellschaft m.b.H.,Niederösterreich,1300 Wien-Flughafen | 2401 Fischamend,,https://firmen.wko.at/w-trans-spedition-gesellschaft-mbh/nieder%c3%b6sterreich/?firmaid=27998449-50a4-45a4-952f-de78c64da8be&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur | https://firmen.wko.at/w-trans-spedition-gesellschaft-mbh/nieder%c3%b6sterreich/?firmaid=9aaf6a69-5d3d-41c4-ba8e-83a0f0db5932&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
