candidate_key	company_name	states	places	websites	employee_keyword_hits	employee_number_hits	best_score	evidence
sped_1b36e95e44850b	Martin Wollanka	Niederösterreich	2201 Kapellerfeld		0	0	62	[62] Martin Guitars | The Choice of Musicians Worldwide | C.F. Martin :: Drawing on generations of experience as a leading acoustic guitar manufacturer, Martin creates instruments and strings designed to … :: https://www.bing.com/ck/a?!&&p=f7c6bdd6094400c9e1ffe53a6cca2252d25ea0e131ac209a5544269f4d292f0aJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0b9dd77a-cd62-6a26-1466-c0bccc0f6b38&u=a1aHR0cHM6Ly93d3cubWFydGluZ3VpdGFyLmNvbS8&ntb=1 || [62] Online Grocery Delivery and Pickup | Pharmacy | MARTIN 'S :: Visit MARTIN'S in person or online for easy grocery shopping, pharmacy refills, recipe inspiration, and more! :: https://www.bing.com/ck/a?!&&p=04f64e4cb79e9e35b680bd742fc0f17b64f9c867bf5d0275a11e8a80f9b4c72aJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0b9dd77a-cd62-6a26-1466-c0bccc0f6b38&u=a1aHR0cHM6Ly9tYXJ0aW5zZm9vZHMuY29tLw&ntb=1 || [62] Martin Acoustic & Acoustic Electric Guitars | Martin Guitar :: Shop Martin Guitar Guitars and a variety of guitars, apparel, accessories, and more! :: https://www.bing.com/ck/a?!&&p=3c699f6c8c24031221229b06b1063d4f2087127cc0990877853d8b1a36fc246cJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0b9dd77a-cd62-6a26-1466-c0bccc0f6b38&u=a1aHR0cHM6Ly93d3cubWFydGluZ3VpdGFyLmNvbS9ndWl0YXJzLw&ntb=1
sped_f948f71df08cb0	ACCESS Logistic GmbH	Tirol	6060 Hall in Tirol | 6233 Kramsach		0	0	62	[62] Access help & learning | Microsoft Support :: Get help with your questions about Microsoft Access with our how-to articles, training videos, and support content. :: https://www.bing.com/ck/a?!&&p=3fd65b65e16334ea33b6d84da70dc716d9dccb294accb9601e403c276458a9c0JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=339aa205-6e8b-6a7b-0439-b5c36f1d6bda&u=a1aHR0cHM6Ly9zdXBwb3J0Lm1pY3Jvc29mdC5jb20vZW4tdXMvYWNjZXNzLw&ntb=1 || [62] Create a database in Access | Microsoft Support :: With Access, you can build a database without writing code or being a database expert. Well-designed templates help you quickly … :: https://www.bing.com/ck/a?!&&p=33fce63729c786a0f673f9282f53b34e207ef1491876a35624daea32dfd0ed08JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=339aa205-6e8b-6a7b-0439-b5c36f1d6bda&u=a1aHR0cHM6Ly9zdXBwb3J0Lm1pY3Jvc29mdC5jb20vZW4tdXMvYWNjZXNzL3RyYWluaW5nL2NyZWF0ZS1hLWRhdGFiYXNlLWluLWFjY2Vzcw&ntb=1 || [62] Access | Microsoft Learn :: 10. Jän. 2024 · Find how-to content, sample code, SDK and API documentation, VBA references, training, and technical articles for … :: https://www.bing.com/ck/a?!&&p=e27cc517951907a16ecb5e2487075cbbd848195034822bd91a18138e8b3078d4JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=339aa205-6e8b-6a7b-0439-b5c36f1d6bda&u=a1aHR0cHM6Ly9sZWFybi5taWNyb3NvZnQuY29tL2VuLXVzL29mZmljZS9jbGllbnQtZGV2ZWxvcGVyL2FjY2Vzcy9hY2Nlc3MtaG9tZQ&ntb=1
sped_c485d10558bb17	Alpine Quercus GmbH	Wien	1030 Wien		0	0	62	[62] Alpine | Car Audio, Stereo, Speakers, Subwoofers, and Amps :: Alpine offers a complete line of premium car audio solutions, including radios, speakers, subwoofers, amplifiers, Jeep audio … :: https://www.bing.com/ck/a?!&&p=2a0432690dace0b9f7e90570f5a3ea221883a83a1971be86547c7e3fb87f9f7dJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2c5e0ca0-a6e1-6b14-3f16-1b66a7ec6a97&u=a1aHR0cHM6Ly93d3cuYWxwaW5lLXVzYS5jb20v&ntb=1 || [62] Official Home of Alpine Cars & Racing :: Welcome to Alpine Cars, F1 & Racing ; A sport specialty brand, born from racing, made by racers, for racers at heart ! Here you will … :: https://www.bing.com/ck/a?!&&p=7fda9dab44c87782a769c683f5302754e3328d386a889bb38899cbe727455b31JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2c5e0ca0-a6e1-6b14-3f16-1b66a7ec6a97&u=a1aHR0cHM6Ly93d3cuYWxwaW5lY2Fycy5jb20v&ntb=1 || [62] Alpine | Shop Premium Car Audio Products :: Shop for premium Alpine car audio, Jeep sound solutions, Tesla sound systems, marine audio, and power sports audio products. :: https://www.bing.com/ck/a?!&&p=c4a4122eb367304d2337023862d088535c449cec354d0bc0736d78e6ffa25487JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2c5e0ca0-a6e1-6b14-3f16-1b66a7ec6a97&u=a1aHR0cHM6Ly93d3cuYWxwaW5lLXVzYS5jb20vcHJvZHVjdHM&ntb=1
sped_38b7ed73a34e90	KIWI Trans GmbH	Oberösterreich	4443 Maria Neustift	https://www.kiwitrans.at/	0	0	62	[62] Kiwi .com | Find Cheap Flights & Discover New Destinations :: Download the Kiwi.com mobile app for one-touch access to your next travel adventure. With the Kiwi.com mobile app you’ll get … :: https://www.bing.com/ck/a?!&&p=da6a01918c98bbfe054564812b2251661c511252a28ed395964b30ee631b03baJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=327a8fa9-814e-687c-3518-986f80c46915&u=a1aHR0cHM6Ly93d3cua2l3aS5jb20vZW4vP21zb2NraWQ9MzI3YThmYTk4MTRlNjg3YzM1MTg5ODZmODBjNDY5MTU&ntb=1 || [62] Cheap Flights, Airline Tickets & Airfare Deals | Kiwi .com :: We make discounts, flight deals, and low-cost airfares easy to find. To find cheap flights online, Kiwi.com is the best and easiest way … :: https://www.bing.com/ck/a?!&&p=61e5279332962b734b515c10e08630f5c78132fb29e747cd8a36d0e0c40366bcJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=327a8fa9-814e-687c-3518-986f80c46915&u=a1aHR0cHM6Ly93d3cua2l3aS5jb20vZW4vY2hlYXAtZmxpZ2h0cy8_bXNvY2tpZD0zMjdhOGZhOTgxNGU2ODdjMzUxODk4NmY4MGM0NjkxNQ&ntb=1 || [62] Kiwibank - 100% Kiwi owned :: We were born to buck the system and make Kiwi better off. Whether you want to save a nest egg, deal with bills, pay down debt, … :: https://www.bing.com/ck/a?!&&p=747dc974b50f1c3866a1cc34a353899a00eace904627db25939d9b6d63796bb4JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=327a8fa9-814e-687c-3518-986f80c46915&u=a1aHR0cHM6Ly93d3cua2l3aWJhbmsuY28ubnovcGVyc29uYWwtYmFua2luZy8&ntb=1
sped_9e69cf6691efcb	Martina Gstettenhofer	Niederösterreich	3324 Euratsfeld		0	0	62	[62] MARTINA :: Martina is an Argentinian-Italian restaurant by Chef Daniel Del Prado in Linden Hills, Minneapolis. Comforting pastas, fresh crudo, … :: https://www.bing.com/ck/a?!&&p=4500caa2bf5e4052ed68c8ae98e141bd813a5e469c2119d1ad8d89f6ffb68933JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1648eefd-75f0-6976-096c-f93b74336804&u=a1aHR0cHM6Ly93d3cubWFydGluYXJlc3RhdXJhbnQuY29tLw&ntb=1 || [62] Martina Navratilova - Wikipedia :: 2.21978 Wimbledon singles champion. 2.3Dominance. 2.4Rivalry with Chris Evert. 2.5Rivalry with Steffi Graf. 2.6Final Grand Slam … :: https://www.bing.com/ck/a?!&&p=46ec0a6c4e5c45feb1c8d1c6035655be5b9d64f6814bc9b3eebcf21bc97cc4bdJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1648eefd-75f0-6976-096c-f93b74336804&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvTWFydGluYV9OYXZyYXRpbG92YQ&ntb=1 || [62] Dinner Menu — MARTINA :: Explore Martina's dinner menu — hamachi crudo, empanadas, handmade pasta, wagyu zabuton, and dulce de leche panqueque. … :: https://www.bing.com/ck/a?!&&p=cd7285ce3a572cb81be614182eb5c76e4f715caea05391c9e18adc7b35d89942JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1648eefd-75f0-6976-096c-f93b74336804&u=a1aHR0cHM6Ly93d3cubWFydGluYXJlc3RhdXJhbnQuY29tL21lbnUvZGlubmVyLw&ntb=1
sped_1892a9d2e01bcf	World Courier (Austria) GmbH	Niederösterreich; Tirol	2320 Schwechat | 6200 Jenbach		0	0	62	[62] World News: Top & Breaking World News Today | AP News :: Stay informed with top world news today. The Associated Press aims to keep you up-to-date with breaking world news stories … :: https://www.bing.com/ck/a?!&&p=e5d7eda9aa80a4fb9c07886e8588cf2e4153d9edf7031cc104b6c56a1dd771f0JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0fb9e026-db07-6ea7-26ec-f7e0da5a6fd8&u=a1aHR0cHM6Ly9hcG5ld3MuY29tL3dvcmxkLW5ld3M&ntb=1 || [62] World | Latest News & Updates - BBC :: Get all the latest news, live updates and content about the World from across the BBC. :: https://www.bing.com/ck/a?!&&p=58ed27777961950c5973c51c5597cd4125648795b712747eae152d2919d94a32JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0fb9e026-db07-6ea7-26ec-f7e0da5a6fd8&u=a1aHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3dvcmxk&ntb=1 || [62] World news : Latest news , breaking news , today's news stories from ... :: Latest world news, breaking news and today's news stories updated daily from the CBS News team. :: https://www.bing.com/ck/a?!&&p=b96e4d4a4f253b96d950acddb9245768a4df788cc6d110e90bca1c3da2ddcbaaJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0fb9e026-db07-6ea7-26ec-f7e0da5a6fd8&u=a1aHR0cHM6Ly93d3cuY2JzbmV3cy5jb20vd29ybGQv&ntb=1
sped_4ac0d3e3cb0beb	Thomas Rafferzeder	Oberösterreich	4050 Traun		0	0	62	[62] Thomas & Friends | Number One Engine | Kids Cartoon - YouTube :: 24. Okt. 2019 · Subscribe to Thomas & Friends on YouTube: http://bit.ly/SubscribeToTFAbout Thomas & Friends:Based on a series … :: https://www.bing.com/ck/a?!&&p=25dd1d107269b52fffba0cd1127b68922b6461dcfd2b6a0ad73a2e37c3670d42JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2951e05c-f59f-6fd1-0fe9-f79af44d6ec8&u=a1aHR0cHM6Ly93d3cueW91dHViZS5jb20vd2F0Y2g_dj1vVU5aaEJ3SmtLVQ&ntb=1 || [62] Thomas the Tank Engine - Wikipedia :: Thomas runs on the Fat Controller 's North Western Railway on the Island of Sodor. He became the most popular character in the … :: https://www.bing.com/ck/a?!&&p=9d431ffce6824efdbfd249a533b084ca90ed3df3a4fb2d84035e0fea5f3d5b13JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2951e05c-f59f-6fd1-0fe9-f79af44d6ec8&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvVGhvbWFzX3RoZV9UYW5rX0VuZ2luZQ&ntb=1 || [62] Thomas & Friends - YouTube :: And no one is more excited to help than Thomas! Join Thomas and his friends for exciting adventures, unexpected surprises, and … :: https://www.bing.com/ck/a?!&&p=3aab7180953829f24d3fa0b018eb531180252122262800ea9a4ba01261e58b6bJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2951e05c-f59f-6fd1-0fe9-f79af44d6ec8&u=a1aHR0cHM6Ly93d3cueW91dHViZS5jb20vQHRob21hc2FuZGZyaWVuZHM&ntb=1
sped_4cf14457954584	Klaus Doppelbauer GmbH	Oberösterreich	4551 Ried im Traunkreis		0	0	62	[62] Klaus (film ) - Wikipedia :: Serving as an origin story of Santa Claus and using a fictionalized 19th-century setting, the plot revolves around a postman stationed … :: https://www.bing.com/ck/a?!&&p=1d65ddd7690e37f3e91549ff837d9087581baa79742673119659ccd79353d37bJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=29ff13c9-e23a-611e-0936-040fe3b460eb&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvS2xhdXNfKGZpbG0p&ntb=1 || [62] Klaus (2019) - IMDb :: 15. Nov. 2019 · When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a … :: https://www.bing.com/ck/a?!&&p=b94bdb4b738bdab0eeb279f0820be355674c19a864acb239b424c6efa5199acbJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=29ff13c9-e23a-611e-0936-040fe3b460eb&u=a1aHR0cHM6Ly93d3cuaW1kYi5jb20vdGl0bGUvdHQ0NzI5NDMwLw&ntb=1 || [62] Watch Klaus | Netflix Official Site :: A selfish postman and a reclusive toymaker form an unlikely friendship, delivering joy to a cold, dark town that desperately needs it. … :: https://www.bing.com/ck/a?!&&p=f97928c36bff1fae09e31de9babfbdd7c1598aab179ead3efe58eacd9d97476aJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=29ff13c9-e23a-611e-0936-040fe3b460eb&u=a1aHR0cHM6Ly93d3cubmV0ZmxpeC5jb20vdGl0bGUvODAxODMxODc_ZnJvbVdhdGNoPXRydWU&ntb=1
sped_36e299cb03e45b	Mile Jangjelovski	Salzburg	5110 Oberndorf bei Salzburg		0	0	62	[62] Mile - Wikipedia :: Mile ... The mile, sometimes the international mile or statute mile to distinguish it from other miles, is a British imperial unit and United … :: https://www.bing.com/ck/a?!&&p=10484182000d6a992018dcdfc496d06eec0aee50017360641f9246eb8cbbe1e2JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2a94c670-e668-6c2a-18c5-d1b6e7f66df2&u=a1aHR0cHM6Ly9lbi5tLndpa2lwZWRpYS5vcmcvd2lraS9NaWxl&ntb=1 || [62] Mile Measurement - Definition, Facts, Examples & Quiz ... :: Learn about the mile measurement unit with easy explanations, conversion charts, examples, and interactive quizzes. Perfect for K-5 … :: https://www.bing.com/ck/a?!&&p=bfaf93d2eb6c0aad77a5d827cad9254962792391930168bc8da8530db44fe672JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2a94c670-e668-6c2a-18c5-d1b6e7f66df2&u=a1aHR0cHM6Ly93d3cud29ya3lib29rcy5jb20vcmVzb3VyY2VzL21hdGgtdm9jYWJ1bGFyeS9taWxl&ntb=1 || [62] How Long is Mile ? Full Distance Guide and Easy Conversions :: 23. März 2026 · A mile is a unit of length equal to 5,280 feet or 1.61 km. Learn how long is mile with easy comparisons to football … :: https://www.bing.com/ck/a?!&&p=d0516067a3beda7c19807102d607242414ac2ef99d5a285ba0e822607c6e0000JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2a94c670-e668-6c2a-18c5-d1b6e7f66df2&u=a1aHR0cHM6Ly9icmlnaHRlcmx5LmNvbS9tYXRoL2hvdy1sb25nLWlzLWEtbWlsZS8&ntb=1
sped_595f4bef3a3d1d	Thomas Rathmann	Salzburg	5071 Wals		0	0	62	[62] Thomas & Friends | Number One Engine | Kids Cartoon - YouTube :: 24. Okt. 2019 · Subscribe to Thomas & Friends on YouTube: http://bit.ly/SubscribeToTFAbout Thomas & Friends:Based on a series … :: https://www.bing.com/ck/a?!&&p=e852e4b284e9799bd9706a162ccb4707246420b7a608fafe410d0116dcaa4c57JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=3c19b725-1a52-6e3c-2985-a0e31b426fdb&u=a1aHR0cHM6Ly93d3cueW91dHViZS5jb20vd2F0Y2g_dj1vVU5aaEJ3SmtLVQ&ntb=1 || [62] Thomas the Tank Engine - Wikipedia :: Thomas runs on the Fat Controller 's North Western Railway on the Island of Sodor. He became the most popular character in the … :: https://www.bing.com/ck/a?!&&p=1930ebdfdccfc5cd6cdff404c5bcd83c47157c873af0e74a2b8090292d33437eJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=3c19b725-1a52-6e3c-2985-a0e31b426fdb&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvVGhvbWFzX3RoZV9UYW5rX0VuZ2luZQ&ntb=1 || [62] Thomas & Friends - YouTube :: And no one is more excited to help than Thomas! Join Thomas and his friends for exciting adventures, unexpected surprises, and … :: https://www.bing.com/ck/a?!&&p=e04a256653dfca7623ec3f14982f01d095432476f182458a9b9f986c692d5ee9JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=3c19b725-1a52-6e3c-2985-a0e31b426fdb&u=a1aHR0cHM6Ly93d3cueW91dHViZS5jb20vQHRob21hc2FuZGZyaWVuZHM&ntb=1
sped_126e602557b2a3	EST SpeditionsgesmbH	Niederösterreich	2345 Brunn am Gebirge		0	0	62	[62] Eastern Standard Time – EST Time Zone - timeanddate.com :: EST Is the Eastern Time Zone In everyday usage, EST is often referred to as Eastern Time (ET) or the Eastern Time Zone. This can … :: https://www.bing.com/ck/a?!&&p=6eb4da039a3213623eade0221c4b94efe4b3ee0712412caa11e4355f8f783f7bJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=11a65ee9-a602-6633-1103-492fa7d967ad&u=a1aHR0cHM6Ly93d3cudGltZWFuZGRhdGUuY29tL3RpbWUvem9uZXMvZXN0&ntb=1 || [62] Eastern Standard Time :: Vor 11 Stunden · Exact time now, time zone, time difference, sunrise/sunset time and key facts for Eastern Standard Time (EST). :: https://www.bing.com/ck/a?!&&p=c177c78c59f1ebe9d5b1b65ee99335f8ecec8e23a1a92a6b3c730dc29139a682JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=11a65ee9-a602-6633-1103-492fa7d967ad&u=a1aHR0cHM6Ly90aW1lLmlzL0VTVA&ntb=1 || [62] Eastern Time Zone - Wikipedia :: Eastern Standard Time (EST), which is five hours behind Coordinated Universal Time (UTC−05:00) and observed during late autumn … :: https://www.bing.com/ck/a?!&&p=6d6f38918ba7ddb1be8f82c6dfc2f8aaa053085eaa84af32b9129c16afc5f69eJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=11a65ee9-a602-6633-1103-492fa7d967ad&u=a1aHR0cHM6Ly9lbi5tLndpa2lwZWRpYS5vcmcvd2lraS9FYXN0ZXJuX1RpbWVfWm9uZQ&ntb=1
sped_4678a91394636c	Pontis Logistic GmbH	Wien	1030 Wien		0	0	62	"[62] Pontis - Wikipedia :: Pontis is a software application developed to assist in managing highway bridges and other structures. Known as AASHTOWare … :: https://www.bing.com/ck/a?!&&p=991937d10a28acd6179f3d9128ef61c8a5e11bfee093d0e9f5739b49a99607b2JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=13daea64-7ef1-6926-2e93-fda27fdf68ea&u=a1aHR0cHM6Ly9lbi5tLndpa2lwZWRpYS5vcmcvd2lraS9Qb250aXM&ntb=1 || [62] Pontis Technology :: Pontis helps modern companies build unique software solutions and scale their teams. We're with you every step of the way by … :: https://www.bing.com/ck/a?!&&p=e0359777a764fd165dc162e0864d760de8fb85996b3da816bc253ae9b9f67f2eJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=13daea64-7ef1-6926-2e93-fda27fdf68ea&u=a1aHR0cHM6Ly9wb250aXN0ZWNobm9sb2d5LmNvbS8&ntb=1 || [62] EMI Test Equpiment & Shielded Cameras - Pontis EMC Products :: Disclaimer: The acronym ""EMC"" in the sign ""PONTIS EMC"" is an abbreviation for the term ""electromagnetic compatibility"". :: https://www.bing.com/ck/a?!&&p=e13b31c556e1d6f49264afca9f9e0d650795841758c7bd7ba6134594274f769fJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=13daea64-7ef1-6926-2e93-fda27fdf68ea&u=a1aHR0cHM6Ly93d3cucG9udGlzLWVtYy5jb20v&ntb=1"
sped_0ac073e85d8bb1	Thomas Schrotter	Salzburg	5020 Salzburg		0	0	62	[62] Thomas & Friends | Number One Engine | Kids Cartoon - YouTube :: 24. Okt. 2019 · Subscribe to Thomas & Friends on YouTube: http://bit.ly/SubscribeToTFAbout Thomas & Friends:Based on a series … :: https://www.bing.com/ck/a?!&&p=db67fd0aca8fd4aa545195a8c6c1c3d094f923d8e004cd4ddc025afc88fff371JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0fb9cd6e-3637-6db5-25cc-daa837806c72&u=a1aHR0cHM6Ly93d3cueW91dHViZS5jb20vd2F0Y2g_dj1vVU5aaEJ3SmtLVQ&ntb=1 || [62] Thomas the Tank Engine - Wikipedia :: Thomas runs on the Fat Controller 's North Western Railway on the Island of Sodor. He became the most popular character in the … :: https://www.bing.com/ck/a?!&&p=c795dfff068e05fb61a31fb8897b64d71515bc5c5e6168336de31e9ab83960b0JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0fb9cd6e-3637-6db5-25cc-daa837806c72&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvVGhvbWFzX3RoZV9UYW5rX0VuZ2luZQ&ntb=1 || [62] Thomas & Friends - YouTube :: And no one is more excited to help than Thomas! Join Thomas and his friends for exciting adventures, unexpected surprises, and … :: https://www.bing.com/ck/a?!&&p=5c2e27ed3bea99bbe04dccc56cc6e5e97699d62375f8db97c28ee0c1038d55c3JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0fb9cd6e-3637-6db5-25cc-daa837806c72&u=a1aHR0cHM6Ly93d3cueW91dHViZS5jb20vQHRob21hc2FuZGZyaWVuZHM&ntb=1
sped_269904f3c14391	Adem Icten	Wien	1210 Wien	https://uebersiedlung-wien.wien/	0	0	62	[62] Acute Disseminated Encephalomyelitis ( ADEM ): Symptoms :: What is acute disseminated encephalomyelitis (ADEM)? Acute disseminated encephalomyelitis (ADEM) is a neurological condition … :: https://www.bing.com/ck/a?!&&p=3a6b6b95b064e71dbde0db9479ced8e32eb7be2c4a23e45ff346f760a75b2c4aJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0b8ad702-ba43-6147-33d0-c0c4bbe4606c&u=a1aHR0cHM6Ly9teS5jbGV2ZWxhbmRjbGluaWMub3JnL2hlYWx0aC9kaXNlYXNlcy8xNDI2Ni1hY3V0ZS1kaXNzZW1pbmF0ZWQtZW5jZXBoYWxvbXllbGl0aXMtYWRlbQ&ntb=1 || [62] Acute disseminated encephalomyelitis - Wikipedia :: Acute disseminated encephalomyelitis (ADEM), or acute demyelinating encephalomyelitis, is a rare autoimmune disease marked by … :: https://www.bing.com/ck/a?!&&p=06d2a23843e7784f721b09fa9e74058abd1de322dd6b53e4a18d4584d40cf01cJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0b8ad702-ba43-6147-33d0-c0c4bbe4606c&u=a1aHR0cHM6Ly9lbi5tLndpa2lwZWRpYS5vcmcvd2lraS9BY3V0ZV9kaXNzZW1pbmF0ZWRfZW5jZXBoYWxvbXllbGl0aXM&ntb=1 || [62] ADEM : Symptoms, Causes, Diagnosis, and Treatment - WebMD :: 12. Nov. 2024 · ADEM is a rare kind of inflammation that affects the brain and spinal cord. Learn more about the symptoms, causes, … :: https://www.bing.com/ck/a?!&&p=a06b84670b1f69349558f93fb9ff99f0957fb340326a72341004f05f538cb94fJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0b8ad702-ba43-6147-33d0-c0c4bbe4606c&u=a1aHR0cHM6Ly93d3cud2VibWQuY29tL2JyYWluL2FjdXRlLWRpc3NlbWluYXRlZC1lbmNlcGhhbG9teWVsaXRpcy1hZGVt&ntb=1
sped_aba972f8c3e17a	Eugen Wagner	Niederösterreich	2483 Ebreichsdorf	http://www.wagneroptimiert.at/	0	0	62	"[62] Eugen - Wikipedia :: Eugen is a masculine given name which may refer to: This page or section lists people that share the same given name. If an internal … :: https://www.bing.com/ck/a?!&&p=18a0964ed0aa2efd7e97ed38a436784e96957cb204e2cd8c2b074e610194ecfaJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=328d9a16-ec16-6ce8-0811-8dd0ed9a6dee&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvRXVnZW4&ntb=1 || [62] Eugen Systems :: You might have guessed it: summer is upon us (in certain locations where Eugen members work, with a burning ferocity!). And that … :: https://www.bing.com/ck/a?!&&p=2784adc91a54f104773ec05a0fafb5d06c49785db0abddb503b3d2e6156338f5JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=328d9a16-ec16-6ce8-0811-8dd0ed9a6dee&u=a1aHR0cHM6Ly9ldWdlbnN5c3RlbXMuY29tLw&ntb=1 || [62] Eugen - Name Meaning and Origin :: The name ""Eugen"" is of Greek origin and is derived from the Greek name ""Eugenios,"" meaning ""well-born"" or ""noble."" It is a … :: https://www.bing.com/ck/a?!&&p=61052d023423b8880a340017abab606720a564dfbac9f3ec483e0df6c2922581JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=328d9a16-ec16-6ce8-0811-8dd0ed9a6dee&u=a1aHR0cHM6Ly9uYW1lZGlzY292ZXJpZXMuY29tL25hbWVzL2V1Z2Vu&ntb=1"
